start_time,c,h,l,o,t,v
1691121600000,29199.4,29199.5,29120.3,29152.6,1691121600,116069274.2137
1691125200000,29225.1,29241.6,29186.7,29199.3,1691125200,146291128.1152
1691128800000,29184.8,29243.9,29170.3,29225,1691128800,147688912.4069
1691132400000,29201.6,29204.4,29153.6,29184.7,1691132400,140859824.3923
1691136000000,29172.1,29250,29160.6,29201.6,1691136000,226045862.1077
1691139600000,29190.9,29215,29160,29172,1691139600,130379108.2835
1691143200000,29152.8,29191,29135.2,29190.9,1691143200,155314658.254
1691146800000,29157.2,29176,29121.3,29152.8,1691146800,145257427.0782
1691150400000,29208.7,29263.2,29116,29157.1,1691150400,476637782.1841
1691154000000,29225,29323.8,29196,29208.7,1691154000,514755653.331
1691157600000,29240.4,29275.2,29152.2,29225,1691157600,393835756.2032
1691161200000,29258.8,29291,29215.4,29240.4,1691161200,184532590.7482
1691164800000,29251.7,29273.6,29233.3,29258.8,1691164800,141720060.1533
1691168400000,29188,29258,29181.8,29251.6,1691168400,146199822.4504
1691172000000,29048.1,29188,28919.9,29188,1691172000,1126309113.2504
1691175600000,29021,29096,29001,29048,1691175600,374316068.3382
1691179200000,28952.1,29073.7,28780,29021,1691179200,753386212.7307
1691182800000,29042.5,29094.9,28942.3,28952.1,1691182800,365549372.2822
1691186400000,29042.7,29081.8,29042.5,29042.5,1691186400,120846500.6457
1691190000000,29101.1,29115,29040.5,29042.8,1691190000,161974557.4009
1691193600000,29104.9,29145,29081.1,29101.1,1691193600,165411395.4012
1691197200000,29068.5,29119.8,29051.1,29104.9,1691197200,154987609.9659
1691200800000,29073.6,29094,29059.1,29068.6,1691200800,83155895.9833
1691204400000,29082.6,29096.2,29069.4,29073.7,1691204400,58332427.4319
1691208000000,29045,29082.7,29020.5,29082.6,1691208000,127838566.1729
1691211600000,29086.9,29089.2,29034.1,29045,1691211600,92853755.0428
1691215200000,29056,29086.9,29048.6,29086.9,1691215200,57251437.474
1691218800000,29037.9,29059.5,29033.5,29055.9,1691218800,64802900.9884
1691222400000,29077.1,29083,29030.1,29037.9,1691222400,100132125.0782
1691226000000,29047.2,29077.1,29047.1,29077,1691226000,59168378.4739
1691229600000,29050,29070.4,29033,29047.1,1691229600,76881746.2478
1691233200000,29040.6,29068.8,29035.3,29050.1,1691233200,74313255.6983
1691236800000,29004,29040.9,28960,29040.6,1691236800,307788121.0955
1691240400000,29016.4,29024.5,28983,29004,1691240400,124412726.9287
1691244000000,29058.9,29072.9,29016.5,29016.5,1691244000,189247283.3406
1691247600000,29032.4,29069.2,28997.9,29059,1691247600,131521920.0684
1691251200000,29021.7,29040,28997.4,29032.5,1691251200,89890057.2799
1691254800000,29053.5,29063.4,29021.7,29021.8,1691254800,84276275.5071
1691258400000,29065.5,29092.1,29044.3,29053.6,1691258400,99916141.4261
1691262000000,29056.9,29077.8,29054.1,29065.5,1691262000,63307737.5656
1691265600000,29044,29062.3,29041.5,29056.9,1691265600,52270948.2879
1691269200000,29063.5,29074.6,29044,29044,1691269200,43047814.2431
1691272800000,29078.5,29084.3,29048.8,29063.5,1691272800,61312450.4946
1691276400000,29057.7,29078.6,29057.7,29078.5,1691276400,34768645.2433
1691280000000,29053.4,29057.9,29045,29057.7,1691280000,57158021.6625
1691283600000,29026.3,29055,29023.7,29053.5,1691283600,49739696.6378
1691287200000,29059.9,29070.3,29023.4,29026.3,1691287200,94122098.7143
1691290800000,29053.5,29060,29043.9,29059.9,1691290800,36431491.1682
1691294400000,29064.8,29072.4,29050.7,29053.5,1691294400,59289360.4458
1691298000000,29091.9,29091.9,29064.7,29064.8,1691298000,62870461.3277
1691301600000,29060.8,29097,29028,29091.8,1691301600,120573551.7003
1691305200000,29081.4,29100,29059.5,29060.8,1691305200,90310949.6982
1691308800000,29098,29132,29078.1,29081.3,1691308800,183486433.7641
1691312400000,29072.4,29098.1,29060,29098,1691312400,117035633.0714
1691316000000,29058.1,29072.5,29036,29072.4,1691316000,103470952.5735
1691319600000,29067,29073.7,29053.3,29058,1691319600,57245560.4544
1691323200000,29026.2,29067.7,29015.1,29067,1691323200,148808414.1853
1691326800000,29002,29032.8,29002,29026.1,1691326800,129945337.8688
1691330400000,29028.9,29057.2,28978.5,29002,1691330400,182132426.0187
1691334000000,29001,29043.9,28988.3,29028.8,1691334000,88861178.8742
1691337600000,29078.6,29082.5,28983.7,29001.1,1691337600,202745796.6788
1691341200000,29079,29089.5,29041.1,29078.6,1691341200,158767604.863
1691344800000,29076,29095,29059.4,29078.9,1691344800,95509301.1678
1691348400000,29076.9,29091,29060.1,29076,1691348400,67532359.3517
1691352000000,29126.2,29177.4,29064.5,29077,1691352000,215380048.3782
1691355600000,29077.4,29199,29025,29126.2,1691355600,379456837.1708
1691359200000,29085.8,29155.7,29047.9,29077.4,1691359200,208293193.0295
1691362800000,29075.9,29091.2,29064,29085.9,1691362800,87765730.5325
1691366400000,29046.4,29088.9,29005.5,29075.9,1691366400,182681136.3867
1691370000000,29133.5,29195,29043.7,29046.5,1691370000,312204103.7932
1691373600000,29186.5,29220.7,29108.1,29133.6,1691373600,214293696.6794
1691377200000,29148.9,29200.1,29136.5,29186.5,1691377200,163608777.1564
1691380800000,29172.3,29186.6,29146.8,29148.8,1691380800,117653486.0139
1691384400000,29115.5,29172.3,29110.2,29172.2,1691384400,135010035.2274
1691388000000,29041.4,29117.5,29036.5,29115.5,1691388000,235980253.5242
1691391600000,29084.7,29105.3,29037,29041.3,1691391600,173107426.9864
1691395200000,29050.1,29084.7,29041,29084.7,1691395200,132492740.1661
1691398800000,29081,29089,29031,29050.1,1691398800,177259045.6197
1691402400000,29134.5,29146.2,29076.1,29080.9,1691402400,248301623.6721
1691406000000,29085.8,29134.6,29076,29134.6,1691406000,117354558.2793
1691409600000,29070.2,29148.8,29025.1,29085.9,1691409600,475509017.9158
1691413200000,29019.4,29082.2,29016.3,29070.3,1691413200,307810642.8294
1691416800000,29018.3,29065.6,28951.8,29019.3,1691416800,444451331.9032
1691420400000,28853.2,29022.4,28771,29018.3,1691420400,1247871130.8514
1691424000000,28930.2,28969.6,28682.3,28853.2,1691424000,1332217513.9811
1691427600000,28965.1,28979.8,28854.8,28930.3,1691427600,429925551.9823
1691431200000,29080,29177,28958.6,28965.2,1691431200,899096680.9877
1691434800000,29144.9,29144.9,29040,29079.9,1691434800,288845190.7682
1691438400000,29186.5,29194.7,29107.7,29144.9,1691438400,240730779.6529
1691442000000,29184.3,29274.5,29123.9,29186.5,1691442000,482053159.7245
1691445600000,29170.6,29198.2,29154,29184.2,1691445600,165478156.7851
1691449200000,29202.7,29211,29151.5,29170.7,1691449200,118440230.9372
1691452800000,29253.9,29254.8,29171.8,29202.6,1691452800,183354146.9533
1691456400000,29140.8,29255,29135,29253.8,1691456400,218267414.6862
1691460000000,29160.8,29195,29132.4,29140.9,1691460000,123490717.0862
1691463600000,29182.8,29199,29160.7,29160.8,1691463600,93720574.7469
1691467200000,29216.8,29226.3,29170.2,29182.8,1691467200,144627670.6618
1691470800000,29232.7,29330,29215.2,29216.8,1691470800,384289908.5378
1691474400000,29210.9,29263.5,29208.3,29232.8,1691474400,175474052.1917
1691478000000,29177,29224,29172.5,29211,1691478000,175991070.8777
1691481600000,29169.3,29196,29169.3,29176.9,1691481600,106306365.1687
1691485200000,29191.4,29209.7,29160,29169.4,1691485200,154601801.9471
1691488800000,29289.1,29312,29189.5,29191.3,1691488800,321573748.1519
1691492400000,29428,29439,29270.1,29289,1691492400,770961095.1022
1691496000000,29561.1,29585,29349,29428.1,1691496000,1168196785.7083
1691499600000,29347.1,29666,29336.6,29561,1691499600,1567750047.64
1691503200000,29422.1,29530,29346.6,29347.2,1691503200,619979125.3141
1691506800000,29517.5,29593.8,29422,29422.1,1691506800,496404623.4198
1691510400000,29732.2,29832.6,29516.1,29517.5,1691510400,1527237536.7638
1691514000000,29794.6,29877,29681,29732.2,1691514000,968115566.5059
1691517600000,29830.4,29944.8,29745.2,29794.6,1691517600,1030398359.3097
1691521200000,29866.4,29934.5,29820.1,29830.5,1691521200,534375777.3331
1691524800000,29967,29994,29823.1,29866.4,1691524800,532496289.116
1691528400000,29848.1,30250,29807.1,29966.9,1691528400,1443443327.7877
1691532000000,29756.4,29876.7,29674.1,29848.2,1691532000,633806451.4981
1691535600000,29759,29816.8,29745,29756.4,1691535600,224420899.1206
1691539200000,29765.1,29855.5,29758.1,29758.9,1691539200,262031159.8361
1691542800000,29841,29874.5,29750,29765,1691542800,220752010.4266
1691546400000,29680.1,29851.8,29628,29840.9,1691546400,616882019.5232
1691550000000,29710,29734.5,29661.4,29680.2,1691550000,211957534.9778
1691553600000,29749.3,29757.1,29692.9,29710,1691553600,162613358.4089
1691557200000,29724.9,29784.4,29720,29749.3,1691557200,181577349.1937
1691560800000,29712.2,29730,29650,29724.9,1691560800,371284006.26
1691564400000,29807.9,29809.8,29707.7,29712.2,1691564400,285870072.6476
1691568000000,29823.5,29835,29759.8,29807.8,1691568000,281463576.0904
1691571600000,29768.8,29823.5,29761.8,29823.4,1691571600,170373434.3516
1691575200000,29827.6,29844.5,29715.6,29768.7,1691575200,307811328.2231
1691578800000,29877.1,29905.8,29778.4,29827.6,1691578800,406064719.2174
1691582400000,30064.6,30085,29850,29877.1,1691582400,909758440.9956
1691586000000,29867.6,30149.7,29850,30064.7,1691586000,943848998.2734
1691589600000,29745,29943.7,29739.1,29867.6,1691589600,831705257.7729
1691593200000,29749.4,29788.9,29663,29744.9,1691593200,679062137.8469
1691596800000,29504.4,29764.9,29500,29749.3,1691596800,1053815703.2356
1691600400000,29501.4,29584.8,29434,29504.5,1691600400,998889009.8062
1691604000000,29508.9,29580,29437.8,29501.4,1691604000,373489681.4916
1691607600000,29404.2,29541.1,29366,29508.9,1691607600,378166753.5324
1691611200000,29493.5,29509,29362,29404.3,1691611200,386393316.6528
1691614800000,29515.3,29549.8,29427,29493.6,1691614800,272170155.2601
1691618400000,29595.4,29596.9,29501.8,29515.4,1691618400,236870247.7296
1691622000000,29572.8,29619.7,29548.5,29595.3,1691622000,214067623.697
1691625600000,29612.7,29629.6,29550.4,29572.9,1691625600,245057629.1035
1691629200000,29593.8,29650,29559.7,29612.6,1691629200,263063441.3033
1691632800000,29565.2,29637,29565.1,29593.9,1691632800,146956396.3157
1691636400000,29568.9,29605,29550.4,29565.2,1691636400,126189108.6853
1691640000000,29530.3,29570,29520.6,29568.9,1691640000,180714937.1016
1691643600000,29580.5,29613.2,29495,29530.3,1691643600,226402741.7032
1691647200000,29503.4,29605.5,29500.9,29580.4,1691647200,181967685.8586
1691650800000,29504,29559,29477.2,29503.4,1691650800,182561218.4391
1691654400000,29506.7,29525.7,29482.1,29504,1691654400,125001485.0361
1691658000000,29528,29553,29461.4,29506.7,1691658000,201296137.7675
1691661600000,29545.9,29552.9,29500.2,29528,1691661600,111998715.0769
1691665200000,29490,29551,29467.8,29546,1691665200,183829363.625
1691668800000,29552.2,29620,29471.4,29490,1691668800,896666719.5499
1691672400000,29669.8,29684.9,29510,29552.3,1691672400,593488554.1633
1691676000000,29483.7,29729.8,29380,29669.8,1691676000,1134686653.453
1691679600000,29452.8,29516.9,29415.8,29483.7,1691679600,372414711.8382
1691683200000,29419.5,29467.2,29366.4,29452.9,1691683200,441769108.0886
1691686800000,29404.1,29456,29303.7,29419.4,1691686800,478772405.6375
1691690400000,29426.5,29472.6,29384.7,29404.1,1691690400,255914596.7674
1691694000000,29435.5,29445.7,29372.2,29426.4,1691694000,184675205.4253
1691697600000,29446.4,29480,29413.7,29435.4,1691697600,180725203.7519
1691701200000,29453.3,29462.8,29437.2,29446.5,1691701200,60598788.7315
1691704800000,29447.5,29473.3,29435,29453.4,1691704800,81948902.4561
1691708400000,29443.7,29461.5,29434,29447.5,1691708400,65943583.9818
1691712000000,29471.7,29489.5,29436,29443.7,1691712000,113282833.7105
1691715600000,29438.5,29481.1,29428.9,29471.7,1691715600,82327451.3712
1691719200000,29362.7,29438.6,29336,29438.6,1691719200,217428764.6454
1691722800000,29400.7,29428.5,29343.7,29362.7,1691722800,154876962.5837
1691726400000,29405.1,29423.9,29394.7,29400.7,1691726400,92270246.7549
1691730000000,29449.8,29450,29367.3,29405.2,1691730000,159926398.1424
1691733600000,29451.1,29467.3,29413.1,29449.8,1691733600,132961549.8581
1691737200000,29406.7,29481.9,29406.7,29451.1,1691737200,155743030.0456
1691740800000,29402.3,29441.6,29400,29406.8,1691740800,121956637.1454
1691744400000,29377,29405.7,29368,29402.4,1691744400,139384528.0933
1691748000000,29382.9,29417,29333.9,29377.1,1691748000,235830379.7289
1691751600000,29435,29439.8,29382,29382.9,1691751600,147676827.9549
1691755200000,29417,29448.8,29380,29435,1691755200,244421720.7795
1691758800000,29459.8,29461.5,29403,29417,1691758800,232732116.1405
1691762400000,29481,29565.1,29448.4,29459.8,1691762400,833818067.7185
1691766000000,29383,29516.1,29339.9,29481,1691766000,686378793.4179
1691769600000,29347.8,29420,29220,29382.9,1691769600,674212187.1807
1691773200000,29327.3,29386.4,29310.1,29347.8,1691773200,244151813.0824
1691776800000,29361.8,29368,29319.2,29327.3,1691776800,112203242.6012
1691780400000,29387.8,29403,29336.3,29361.9,1691780400,180849262.9907
1691784000000,29407.3,29419.6,29382.9,29387.8,1691784000,80154894.583
1691787600000,29401.5,29437.2,29393.5,29407.3,1691787600,108046332.8794
1691791200000,29420,29431.2,29393.2,29401.6,1691791200,50322309.5904
1691794800000,29415.5,29430,29388.6,29420.1,1691794800,64229837.1462
1691798400000,29444.9,29445,29393.1,29415.5,1691798400,98478140.2942
1691802000000,29392.1,29450,29384.8,29445,1691802000,84840180.7845
1691805600000,29378.7,29408.1,29378.7,29392.2,1691805600,56860547.1007
1691809200000,29388,29394.1,29360,29378.8,1691809200,98275530.5159
1691812800000,29404.8,29416.6,29388,29388,1691812800,55408421.6425
1691816400000,29393.3,29407,29393.2,29404.9,1691816400,30490200.9968
1691820000000,29410.7,29410.8,29375.7,29393.2,1691820000,65771999.026
1691823600000,29410.2,29417.2,29392.1,29410.7,1691823600,67581831.3028
1691827200000,29383,29415,29378.6,29410.2,1691827200,80228202.2108
1691830800000,29408.4,29409.5,29382.9,29382.9,1691830800,80715486.674
1691834400000,29423,29424.9,29406.4,29408.3,1691834400,73869447.3038
1691838000000,29416.7,29423,29400.9,29423,1691838000,53987554.3442
1691841600000,29414.4,29418.3,29400,29416.7,1691841600,49341244.3172
1691845200000,29396.4,29414.7,29395.7,29414.5,1691845200,51025721.163
1691848800000,29438.9,29439,29396.4,29396.4,1691848800,136295057.951
1691852400000,29426,29445.3,29421.8,29439,1691852400,82210264.8839
1691856000000,29445.4,29470,29426,29426,1691856000,124189333.0006
1691859600000,29419.2,29447.5,29416.4,29445.5,1691859600,60885438.0186
1691863200000,29417.9,29429.6,29406.2,29419.1,1691863200,76951348.4852
1691866800000,29407.5,29418,29401.2,29417.9,1691866800,55815136.7246
1691870400000,29409.5,29419.6,29405,29407.6,1691870400,32834188.3518
1691874000000,29411.5,29411.9,29385.1,29409.5,1691874000,66361136.88
1691877600000,29419,29420.7,29409.9,29411.5,1691877600,40626917.8326
1691881200000,29420.7,29422.7,29416.2,29419,1691881200,31063031.3372
1691884800000,29443.4,29443.5,29412.7,29420.8,1691884800,54012423.8052
1691888400000,29442.6,29445.4,29427.8,29443.5,1691888400,48473681.9431
1691892000000,29434.6,29447.4,29434.5,29442.7,1691892000,29609946.4211
1691895600000,29401.8,29434.6,29380.1,29434.5,1691895600,152623783.8536
1691899200000,29377.8,29401.9,29365.3,29401.8,1691899200,113121932.8526
1691902800000,29374.2,29377.8,29343.8,29377.8,1691902800,111078051.5086
1691906400000,29390.2,29390.3,29367.5,29374.1,1691906400,75647507.9479
1691910000000,29385.5,29392.1,29385.5,29390.3,1691910000,44793538.6186
1691913600000,29399.7,29399.7,29380.5,29385.6,1691913600,56245725.0465
1691917200000,29398.8,29400.7,29395.4,29399.7,1691917200,52936226.0384
1691920800000,29389.7,29399.4,29389.7,29398.8,1691920800,48861120.8506
1691924400000,29374,29389.7,29362,29389.7,1691924400,57566859.8356
1691928000000,29380.5,29382.6,29356.6,29374,1691928000,85166856.4057
1691931600000,29363.5,29380.5,29362.4,29380.4,1691931600,74847171.7908
1691935200000,29360.4,29376.2,29360.4,29363.4,1691935200,53025733.2309
1691938800000,29362.8,29366.8,29349,29360.4,1691938800,77852103.3272
1691942400000,29345,29367.8,29316.2,29362.8,1691942400,184637697.6538
1691946000000,29386.3,29412,29344.9,29345,1691946000,159438514.4007
1691949600000,29411.2,29420,29384.2,29386.4,1691949600,90671038.6185
1691953200000,29426.1,29463,29411.2,29411.3,1691953200,178254278.7332
1691956800000,29411.8,29434.9,29408,29426,1691956800,78878330.6909
1691960400000,29360,29415,29351.5,29411.9,1691960400,130359393.8087
1691964000000,29307,29367.3,29256.6,29360,1691964000,384982462.5545
1691967600000,29293.3,29328.3,29282.3,29307,1691967600,129745232.728
1691971200000,29260.8,29319.2,29232,29293.3,1691971200,232134205.1514
1691974800000,29256.4,29293,29187,29260.7,1691974800,326071760.0243
1691978400000,29309.9,29350,29070,29256.4,1691978400,1077416925.3205
1691982000000,29390,29415,29307,29310,1691982000,362548004.9747
1691985600000,29403.9,29443.6,29379.4,29390,1691985600,229504725.3978
1691989200000,29436,29445.4,29402.4,29404,1691989200,135436809.245
1691992800000,29408.2,29466.3,29395.7,29435.9,1691992800,154962170.8039
1691996400000,29410.5,29426.4,29382,29408.2,1691996400,132512014.5758
1692000000000,29414.2,29486,29410.4,29410.4,1692000000,288462339.0592
1692003600000,29404.5,29422.9,29371.4,29414.2,1692003600,170681671.838
1692007200000,29418.7,29435.9,29389.5,29404.5,1692007200,121038091.386
1692010800000,29399.8,29418.7,29373.6,29418.7,1692010800,141579069.4576
1692014400000,29372,29399.9,29330,29399.8,1692014400,190907270.0543
1692018000000,29376,29393.5,29319.9,29372.1,1692018000,222741557.3508
1692021600000,29523.7,29586,29374.2,29375.9,1692021600,1041953427.4548
1692025200000,29592.9,29665,29462.8,29523.6,1692025200,929859847.6852
1692028800000,29638.5,29686.7,29592.8,29592.8,1692028800,413464260.5981
1692032400000,29475.2,29662.8,29464.1,29638.6,1692032400,591213879.6598
1692036000000,29315.2,29488.8,29233,29475.3,1692036000,1156135736.8528
1692039600000,29353.8,29386.8,29308.1,29315.2,1692039600,233632239.9342
1692043200000,29388.3,29392.7,29323.2,29353.7,1692043200,151537428.6607
1692046800000,29390.3,29402.3,29365.5,29388.4,1692046800,89979263.7487
